,soil_type,wild_soil
210,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
211,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
212,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
213,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
214,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
215,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
216,4,cache_la_poudre_wilderness_area ratake_family rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
217,4,cache_la_poudre_wilderness_area pachic_argiborolis aquolis_complex climatic_zone_montane_dry_and_montane geologic_zone_alluvium
218,4,cache_la_poudre_wilderness_area gateview_family cryaquolis_complex climatic_zone_montane_and_subalpine geologic_zone_alluvium
219,4,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
220,4,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
221,4,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
222,4,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
223,4,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
224,4,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
225,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
226,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
227,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
228,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
229,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
230,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
231,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
232,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
233,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
234,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
235,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
236,4,cache_la_poudre_wilderness_area ratake_family rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
237,4,cache_la_poudre_wilderness_area pachic_argiborolis aquolis_complex climatic_zone_montane_dry_and_montane geologic_zone_alluvium
238,4,cache_la_poudre_wilderness_area pachic_argiborolis aquolis_complex climatic_zone_montane_dry_and_montane geologic_zone_alluvium
239,4,cache_la_poudre_wilderness_area pachic_argiborolis aquolis_complex climatic_zone_montane_dry_and_montane geologic_zone_alluvium
240,4,cache_la_poudre_wilderness_area cathedral_family rock_outcrop_complex extremely_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
241,4,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
242,4,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
243,4,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
244,4,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
245,4,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
246,4,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
247,4,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
248,4,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
249,4,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
250,4,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
251,4,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
252,4,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
253,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
254,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
255,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
256,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
257,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
258,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
259,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
260,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
261,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
262,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
263,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
264,4,cache_la_poudre_wilderness_area gateview_family cryaquolis_complex climatic_zone_montane_and_subalpine geologic_zone_alluvium
265,4,cache_la_poudre_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
266,4,cache_la_poudre_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
267,4,cache_la_poudre_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
268,4,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
269,4,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
270,4,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
271,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
272,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
273,4,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
274,4,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
275,4,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
276,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
277,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
278,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
279,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
280,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
281,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
282,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
283,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
284,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
285,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
286,4,cache_la_poudre_wilderness_area pachic_argiborolis aquolis_complex climatic_zone_montane_dry_and_montane geologic_zone_alluvium
287,4,cache_la_poudre_wilderness_area pachic_argiborolis aquolis_complex climatic_zone_montane_dry_and_montane geologic_zone_alluvium
288,4,cache_la_poudre_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
289,4,cache_la_poudre_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
290,4,cache_la_poudre_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
291,4,cache_la_poudre_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
292,4,cache_la_poudre_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
293,4,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
294,4,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
295,4,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
296,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
297,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
298,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
299,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
300,4,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
301,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
302,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
303,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
304,4,cache_la_poudre_wilderness_area haploborolis rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
305,4,cache_la_poudre_wilderness_area pachic_argiborolis aquolis_complex climatic_zone_montane_dry_and_montane geologic_zone_alluvium
306,4,cache_la_poudre_wilderness_area pachic_argiborolis aquolis_complex climatic_zone_montane_dry_and_montane geologic_zone_alluvium
307,4,cache_la_poudre_wilderness_area cathedral_family rock_outcrop_complex extremely_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
308,4,cache_la_poudre_wilderness_area cathedral_family rock_outcrop_complex extremely_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
309,4,cache_la_poudre_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
310,4,cache_la_poudre_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
311,4,cache_la_poudre_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
312,4,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
